ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ACSPHAC120 ANHMK CSND CYTK1 DLMETR GLYCK GPDDA4 GTHS MAN6PI ME2 NFORGLUAH2 PGI PHAP2C100 PHAP2C141d5 PHAPC40 PHAPC50 PHAPC70 PHAPCT40 PRMICI_copy1 RECOAH6 SERD_L THRA TPI TRSARr TRYPTAOX 3OADPCOAT,26,0.24224231,2.45107102,0.467378799351773,1.0354853122489
ACONTb ASPCT ECOAH26 ECOAH7 FACOAL141 FDH FUM GLU5K GLUR HACD22i HACD3i HACD6i HPPK MAN6PI METSOXR2 NFORGLUAH2 NTPP5 PGI PPK RECOAH3 RHACOAE90 RHACOAEP40 IDPh_1 SERAT_copy2 ACALD ALATA_L BPNT DUTPDP,28,0.16935728,2.44630005,1.03306181512771,0.942530766508326
ACS ACS2 ACSPHACP90 ASPCT CAT ENO FALDM FDH FUM GDPMANNDH GLU5K HACD6i ICDHyr IPDDI MAK MAN6PI ME2 NDPK5 PGI PPK RHACOAE140 SERD_L SUCOAS AKGDb_copy2 ADPT BPNT 3OADPCOAT,27,0.129795,2.42439469,1.05189417817113,0.995689929673717
ACOAD5f ACSPHAC160 ALLTAMH ANHMK DHQTi_copy1 DLYSPYRAT ECOAH4 ECOAH6 GALUi GART GDPMANNDH GGGABAH GLUDy HPYRI HSK MALS ME2 NADTRHD NTD9 ORNCD PGI PPCK PPK PPS RHACOAE121 TMPK TRSARr HMR_0180_copy2 ALCD19 PHET,30,0.22373151,2.4005836,1.00967167733713,0.88299047604336
ACSPHAC90 ACSPHACP100 ANHMK ECOAH6 GART GLXCL GLYCLTDx HACD22i HSK HXAND ICDHyr MAN1PT2 MAN6PI METGL METSOXR2 NDPK3 NFORGLUAH2 NMNDA NTP5 PGI PHAPC40 PPCK PPGPPDP PPK PPS PYK QUIDHy RECOAH13 ALATA_L BPNT,30,0.2325223,2.3510562,1.0210101187713,0.874934984970973
AMPN ANHMK APG3PAT160 ECOAH26 ETHAAL GART GLXCL GLYALDDr HSK LPSGTR1_kt MAN6PI METGL NFORGLUAH2 PC PGI PHAPC50 PPCK RHACOAE142 ADD ALDD2x,20,0.24461424,2.34568351,0.236342618483699,1.13116942312604
FACOAE1829Z12Z GART GPDDA4 HACD6i HCYSMT IPDDI MAN6PI NADTRHD NFORGLUAH2 PAPSR PGI PHADPC121 PHAPC70 PHAPC90 PHAPCP40 PPCK PPS PROD2 RHACOAE142 RHACOAE90 TPI AKGDb_copy2 ACOAD24f AKGDH ALATA_L 4HBHYOX,26,0.24467622,2.33798691,0.319805823385697,1.09963391225866
AMPN ECOAH26 ECOAH28 FACOAE180 FACOAE60 GALUi GLUR GTHS HACD32i LPSGTR1_kt MACACI MAN6PI MMTSAO NFORGLUAH2 PDHcr PGI PHAPC50 PPCK QUIDH R15BPK RECOAH17 SFGTHi THIORDXi TPI TRSARr ADNCYC CYTOM,27,0.24470806,2.33797884,0.258894660028771,1.12304521345943
ACSPHACP40 ACSPHACP60 ANHMK DHORDfum ECOAH27 G6PDH2r GART GLUR GLXCL GRXR HACD26i MACACI MAN6PI NFORGLUAH2 PGI PHAP2C100 PHAPC50 PPCK PPS PRMICI_copy1 PTRCTA RHACOAE80 RHACOAET40 THRA ABTA ADPT BPNT,27,0.24398711,2.33014422,1.01745084259205,0.864787806500237
ACOAD4f ANHMK ARUH ASNN CYSTS DLYSAD GART GDPDPK GDPMANNDH GDPTPDP GLXCL HACD22i HSK MAN6PI METGL MMTSAO NMNDA PALGSKT PAPSR PC PGI PPCK PPS RHACOAE142 RHACOAEP60 SERAT_copy1 AKGDb_copy2 ACALD ACOAD2f DUTPDP,30,0.25873582,2.15002391,1.01040491684579,0.873060715883293
ACOAD4f ANHMK ARUH ASNN CYSTS DLYSAD ECOAH28 GART GLXCL HACD22i HSK MAN6PI METGL MMTSAO NMNDA PALGSKT PAPSR PC PGI PHAPC40 PPCK PPS RECOAH19 RHACOAE142 RHACOAEP60 SERAT_copy1 AKGDb_copy2 ACALD ACOAD2f DUTPDP,30,0.25873582,2.15002391,1.01040491684579,0.873060715883293
ACOAD7f ANHMK CSND CYTK1 G6PDH2r GART GLUR GLXCL GNNUC HACD14i HSK KAT1 LEUTA MAN1PT2 MAN6PI PC PDHcr PGI PHAP2C142 PHAPCT40 PHETA1 PPCK PPK50_B PPS PRAMPC_copy1 TRSARr ACALD BPNT PHET 3OADPCOAT,30,0.25886977,2.13602631,1.01047310133554,0.874761102213834
ACSPHAC120 ANHMK CSND CYTK1 ECOAH27 G6PDH2r GART GDPMANNDH GLUR GLXCL HACD26i HACD6i HSK ICDHyr MAN1PT2 MAN6PI PC PGI PHAP2C141d5 PHAPCT40 PPCK PPK50_B PPS TRSARr ACALD PHET 3OADPCOAT,27,0.25292161,2.12370981,1.01151373407274,0.882720251115094
ANHMK ARUH ASNN GART GDPDPK GDPTPDP GLXCL HACD22i HSK MACACI MAN6PI METGL METSOXR2 MMTSAO PAPSR PC PGI PHAPC50 PHAPCP70 PPCK PPS RHACOAE142 RHACOAEP60 SERAT_copy1 GLUCYS_copy2 AKGDb_copy2 ACALD ACOAD25f ADA ADPT,30,0.26345943,2.12211263,1.010541768464,0.87158001942376
ACSPHAC120 ANHMK CSND CYTK1 ECOAH27 G6PDH2r GART GDPMANNDH GLUR GLXCL HACD26i HACD6i HSK ICDHyr LSERDHr MAN1PT2 MAN6PI PC PGI PHAP2C141d5 PHAPCT40 PPCK PPK50_B PPS RHACOAEP40 TRSARr UPPRT ACALD PHET 3OADPCOAT,30,0.2515318,2.12083201,1.01152935729219,0.884655309337353
ANHMK APG3PAT161 DHSKDH FBP GART GLXCL HACD22i HACD3i HSK ICDHyr MAN6PI ME2 METGL NTP5 PAPSR PGI PHAPCT40 PPCK PPS ADD AKGDb_copy2 ACALD AKGDb_copy1 HBCE,24,0.25758448,2.11046991,1.01158596475796,0.879293658996895
ACOAD7f ACSPHACP100 ANHMK CYSTS GART GGGABAH GLXCL GTHPi HACD32i HSK LPSGTR1_kt MAN6PI NDPK3 OMPDC PGI PHAP2C80 PPCK PPS RHACOAEP100 HMR_0180_copy2 ACALD ADPT PHET DABAAT2 3OADPCOAT,25,0.26206113,2.10582306,1.01062331419241,0.875283107147591
ACSPHAC120 ANHMK ECOAH27 ECOAH6 FACOAL141 FACOAL160 GART GLXCL GLYK HACD22i HACD3i HSK ICDHyr MAN1PT2 MAN6PI METGL METSOXR2 NTP5 PAPSR PDH PDHcr PGI PHAPC40 PPCK PPK50_B PPS AKGDb_copy2 ACALD AKGDb_copy1 DUTPDP,30,0.25142834,2.09826992,1.0130154036617,0.887370842201855
ACOAD7f ACSPHAC40 ANHMK DLYSAD GALUi GART GLXCL GTHS HSK HXAND KAT1 MAN6PI MDH NACODA NTP10 NTPP5 PGI PGMT PHAPC70 PHAPCP70 PPCK PPS RBK RECOAH24 RHACOAE70 RHACOAE90 RHACOAEP90 TRSARr UPPRT ACALD,30,0.25260073,2.08172334,1.01170705997849,0.888651616940118
ACOAD7f ACS2 CSND CYTK1 DHSKDH ECOAH26 FACOAE100 G6PDH2r GART GLXCL HACD22i HIBDkt HSK HXAND HXPRT ACACT12 MACACI MAN6PI PC PGI PHADPCP50 PPCK PPK2 PPS RECOAH13 RECOAH19 RHACOAE121 RHACOAE80 ABUTD AKGDb_copy1,30,0.27003791,2.07609088,1,0.873790660974065
ANHMK ARUH CYSTS ECOAH28 FACOAE90 GART GLXCL GLYCK HACD22i HACD26i HACD6i HSK LEUTA MACACI MAN6PI METGL NTP5 PALGSKT PAPSR PGI PHAPC40 PPCK PPM PPS RECOAH19 RHACOAE142 SERAT_copy1 AKGDb_copy2 ACOAD2f DABAAT2,30,0.27174053,2.06878307,1.01081351656653,0.869914230492183
ACSPHAC60 ANHMK DHSKDH ECOAH26 ECOAH37 ECOAH8 EDA FALDM GART GLXCL GLYCTO1 HACD11i HSK ICDHyr MAN6PI NDPK1 NDPK5 NDPK6 ORPT PGI PGL PGMT PHAPCT40 PPCK PPS R15BPK RECOAH17 RECOAH9 URIH DUTPDP,30,0.26612951,2.05666057,1.0118890935902,0.877254081640136
ACSPHACP40 ANHMK CSND CYTK1 DHORDfum ECOAH27 FACOAL50i G6PDH2r GART GLXCL GUAPRT HACD3i HACD8i MACACI MAN6PI PDHcr PGI PHAPCT40 PPCK PPK50_B PPS PRMICI_copy1 RECOAH3 THRA THRD_L AACOAT ABTA AKGDb_copy1 BPNT 3OXCOAT,30,0.26994351,2.04824725,1.01092193337499,0.874632581400002
CBPS ECOAH26 FACOAE1829Z12Z FACOAE80 FBACS GART GLYCK GLYO1 GPDDA4 GTHS HSK LEUTA MAN6PI NTPP1 PGI PGMT PHAP2C141d5 PPCK PPS RHACOAE90 TPI GAPDi_nadp,22,0.27434406,2.03247466,1,0.875320008958641
ACSPHACP40 ANHMK CSND CYTK1 DHORDfum ECOAH27 FACOAL50i G6PDH2r GART GLXCL GUAPRT HACD3i HACD8i MACACI MAN6PI PDHcr PGI PHAPCT40 PPCK PPK50_B PPS PRMICI_copy1 RECOAH3 RHACOAE141d5 THRA AACOAT ABTA AKGDb_copy1 BPNT 3OXCOAT,30,0.27219341,2.03164964,1.01101116036917,0.874551916573743
ANHMK DHORDfum DHQTi_copy1 ECOAH6 FACOAE100 GALUi GART GDBTALDH GLU5K GLXCL GPDDA4 HACD14i HPPK LEUTA MAN6PI NTD9 PAPSR PGI PHAPC70 PHAPC90 PPCK PPS PROD2 RECOAH9 RHACOAE121 THRA ACALD ACOAD24f 3OADPCOAT 4HBHYOX,30,0.27394843,2.01770638,1.0110872524475,0.874653344980152
ANHMK CSPMDDH DHORDfum ECOAH8 FACOAE1829Z12Z GART GLXCL GLYALDDr HACD26i HACD8i MAN1PT2 MAN6PI PDHcr PGI PHADPC121 PHAPCT40 PPCK PPK PPS RECOAH3 THRA TRSARr AKGDb_copy2 ADK4 BPNT DCTPD2 HBCE 3OXCOAT,28,0.26739224,2.00770975,1.01156425623774,0.882808676370411
ACSPHAC120 ACSPHACP50 DAAD DHSKDH ECOAH28 HMR_0188 GART GLYCK GLYCTO1 GLYO1 HACD26i HXAND MAN6PI METGL PDHcr PGI PHAPC50 PHETA1 PPCK PPS RHACOAEP101 THRA TPI,23,0.27656451,1.98695878,1,0.879438214197756
ACSPHAC120 ACSPHACP50 ACSPHACP70 DAAD DHSKDH ECOAH28 HMR_0188 GART GLYCK GLYCTO1 GLYO1 HACD26i HXAND LYSDC MAN6PI ME2 METGL PDHcr PGI PHAPC50 PHETA1 PPCK PPS RHACOAEP101 THRA TPI,26,0.27656451,1.98695878,1,0.879438214197756
ACOAD7f ACSPHAC141 ACSPHACP40 ANHMK DAAD DLMETR FACOAE100 GART GLUR GLYCK GPDDA4 HACD26i HSK ACACT11 MAN6PI METGL NTPP5 NTPP6 PC PGI PGM PHAP2C141d5 PHAPC70 PHAPCT40 PHAPCT60 TPI TRSARr URIH ACALD 3OXCOAT,30,0.27754765,1.92412026,0.410492288441282,1.08127718052346
ACOAD7f ACSPHAC141 ACSPHACP40 ANHMK APSR GART GLUR GLYCK GPDDA4 HACD26i HSK ACACT11 MAN6PI METGL NTPP5 NTPP6 OCOAT1 PC PGI PGM PHAP2C141d5 PHAPC70 PHAPCT40 PHAPCT60 TPI TRSARr URIH ACALD ALCDpp 3OXCOAT,30,0.27754765,1.92412026,0.410492288441282,1.08127718052346
ACOAD7f ACS2 CSND CYSTS CYTK1 ENO FACOAE80 FACOAL141 GART GLXCL HSK MAN6PI PDHcr PGI PGM PGMT PRMICI_copy1 RECOAH3 TRYPTAOX 3OADPCOAT,20,0.28205209,1.90964039,0.412423322231011,1.07857684339177
CSND CYSTS CYTK1 DHSKDH ECOAH27 ENO G6PDH2r GART GLXCL HACD3i HACD6i HSK MAN6PI PCADYOX PDHcr PGI PHAPCT40 PPCK PPK50_B PRMICI_copy1 RECOAH3 AKGDb_copy1 PHET 3OADPCOAT,24,0.28102618,1.90851414,0.444023079984932,1.06798753050234
CSND CYSTS CYTK1 DHSKDH ECOAH27 ENO G6PDH2r GART GLXCL HACD3i HACD6i HSK MAN6PI NDPK3 PCADYOX PDHcr PGI PHAPCT40 PPCK PPK50_B PRMICI_copy1 RECOAH3 AKGDb_copy1 3OADPCOAT,24,0.28100574,1.9084917,0.495713753035792,1.0493295873455
CSND CYTK1 ECOAH26 ECOAH8 FACOAE60 HMR_0188 GART GLUR GLXCL GLYCTO1 GLYO1 GTPDPK HACD3i HSK HXAND LYSDC MAN6PI NTPP5 PALGSKT PDHcr PGI PGM PHAPC50 PRMICI_copy1 RECOAH3 SERD_L ACOAD2f ADPT PHET,29,0.28242095,1.90351644,0.407618025504128,1.08077632032176
ACS2 ACSPHAC120 CYSTS CYTK1 ENO FACOAL141 GART GLUR GLXCL HACD26i HSK MAN6PI PCADYOX PGI RECOAH2 RECOAH3 ACOAD23f,17,0.28373338,1.89416229,0.461316113035414,1.06120658911887
ACOAD7f ANHMK CYSTS ENO HMR_0188 FACOAL160 GALUi GART GLUCYS_copy1 GLXCL GLYCLTDx HACD26i HACD32i HSK ICDHyr LPSGTR1_kt MAN6PI ME2 MMTSAO PC PGI PHAP2C80 PPS RHACOAE90 RHACOAEP100 HMR_0180_copy2 ALATA_L ALDD1 DABAAT2 3OADPCOAT,30,0.27912388,1.88938336,0.600181718597492,1.01662926076161
APG3PAT160 APG3PAT161 CSND ENO GART GLXCL HACD22i HACD3i HSK ACACT12 MAN6PI MCITD METGL MGCH NADTRHD PGI PHAPC40 ADD AKGDb_copy2 ADPT ALDD2x BPNT DAAD2 HBCHLR 3OADPCOAT,25,0.28465769,1.88861819,0.405243540056831,1.08162248622694
ACSPHAC90 AMPN ANHMK CSND CYTK1 ECOAH27 ECOAH6 G6PDH2r GLXCL GLYALDDr HACD26i HSK LEUTA MAN6PI METGL PGI PHAPC50 PPCK PPS RECOAH17 ACALD HBCE 3OADPCOAT,23,0.27893515,1.86772357,1,0.894230638497089
ACSPHAC121d6 APSR2 CSND CYSTS DHSKDH ECOAH26 ENO FALDM GART GLYCK HACD11i HSK ACACT12 LEUTA MAN6PI PGI PGL PGM PGMT PHAP2C142 PHAPCP100 PPCK QUIDH QUIDHy R15BPK RECOAH9 TPI ADD AKGDa 3OXCOAT,30,0.2856915,1.86030952,0.433699217512597,1.07378546657296
ACOAD7f ACSPHAC141 ACSPHACP40 ANHMK DAAD DLMETR GART GLUR GLYCK GPDDA4 HACD26i HSK ACACT11 ACACT9 MAN6PI METGL NTPP5 NTPP6 PC PGI PGM PHAP2C141d5 PHAPC70 PHAPCT40 PHAPCT60 TPI TRSARr URIH ALCDpp 3OXCOAT,30,0.2871398,1.85499117,0.400721146981366,1.0853589441656
ANHMK APG3PAT160 APG3PAT161 DLMETR FALDM GART GLYCK HPYRRy HSK ACACT12 LEUTA MACACI MAN6PI NTPP4 PAPSR2 PCADYOX PGI PGM PHAPCT40 PPCK PPK2 PPM TPI ADPT AGMDA DAAD2 HBCE 3OXCOAT,28,0.28607489,1.85404549,0.432870987034199,1.0745446597632
ACS2 ACSPHACP60 APG3PAT160 ARGDC ECOAH25 ENO FACOAL141 FACOAL161 GART GLXCL HACD22i HACD3i ACACT10 MAN6PI ME2 METGL MMTSAO NTPP5 PDHcr PGI PGM THRA AKGDb_copy2 ACALD ACOAD22f,25,0.28706535,1.84010318,0.460369772945429,1.06548389400164
APSR DHMPTR ECOAH28 ENO FACOAE80 HMR_0180_copy1 GART GGGABAH GLXCL GTHS HACD6i ACACT10 MAN6PI PAPSR PC PGI PGM PHAP2C141d5 PHAPC50 PHETA1 PPCK RECOAH6 RHACOAET40 THRA TRSARr URIH,26,0.28596995,1.83918698,0.48367466581716,1.05810701340371
ACOAD7f ACSPHAC121d6 APG3PAT161 CSND CYTK1 EDA ENO GART GGPTRCS GLUSy GLYCK GTHS GTPDPK HACD11i HACD6i MAN6PI ME2 PGI RECOAH17 RECOAH3 RHACOAE80 THRA TPI TRYPTAOX URIH AKGDb_copy2 3OADPCOAT 3OXCOAT,28,0.28725761,1.82172346,0.396624931886052,1.09082384621773
ANHMK ECOAH6 FACOAL160 GLUR GLXCL HACD22i HSK HXAND KAT1 MAN1PT2 MAN6PI MCITD ME2 METGL NDPK5 NTP5 PDHcr PGI PHETA1 PPCK PPK50_B PPS PYK RECOAH17 RHACOAEP90 ACALD PHET,27,0.28595018,1.81206575,1,0.895565523243171
ACSPHAC120 ACSPHACP50 ACSPHACP70 DAAD DHSKDH ECOAH28 ENO HMR_0188 FACOAL161 GART GLYCK ACACT8 MAN6PI ME2 METGL OIVD2 PDHcr PGI PGM PHETA1 PPS RHACOAEP101 THRA TPI ALATA_L,25,0.28957819,1.80583392,0.398392261516656,1.09029645871511
ACSPHAC50 AMPN APG3PAT160 ECOAH26 ECOAH28 ENO FACOAE60 GART GLYCK MAN6PI METGL PGI PGL PGM PGMT PHAPC50 PPCK QUIDH RECOAH17 CTECOAI6 THRA TPI NDP8 AKGDb_copy2 ALDD1 3OADPCOAT,26,0.28846357,1.80504163,0.430695910752266,1.07947241983105
ACSPHAC90 AMPN ANHMK CYSTS ECOAH27 ECOAH28 GLXCL GLYALDDr HACD26i HSK LEUTA MAN6PI METGL NMNDA PAPSR PGI PHAPC50 PPCK PPS RHACOAE142 AKGDb_copy2,21,0.29557839,1.74541757,1,0.896515596246338
ACOAD4f ACSPHAC80 ANHMK ARUH CYSTS ECOAH27 GLXCL HACD26i HIBDkt HSK MAN6PI METGL PAPSR PDH PGI PHAP2C121d6 PHAPC50 PPCK PPS PROD2 QUIDH RECOAH17 RECOAH19 RECOAH6 RHACOAE142 RHACOAEP60 AKGDb_copy2 ADA DUTPDP 3OADPCOAT,30,0.29557839,1.74541757,1,0.896515596246338
ACOAD7f ANHMK ASPT ECOAH6 FACOAL160 GDBTALDH GLUR GLXCL HSK HXAND KAT1 MAN1PT2 MAN6PI ME2 METGL NDPK5 PC PDHcr PGI PHETA1 PPCK PPS DAAD2 PHET,24,0.29675812,1.72842314,1,0.89803314192688
ACOAD7f ACS2 ACSPHAC100 ASPT ECOAH8 HMR_0260 GLUDy GLXCL GTHPi HACD32i HACD8i HSK MACACI MAN1PT2 MAN6PI METGL MMTSAO NDPK6 NMNDA NTPP1 OMPDC PGI PHAPC40 PPCK PPS URO_c AKGDb_copy2 3OXCOAT,28,0.29728812,1.72115078,1,0.898665436872055
ANHMK ASPCT CSND CYTK1 DHQTi_copy1 DHSKDH ECOAH6 G6PDH2r GLXCL HACD22i HACD26i HSK LPSGTR1_kt MACACI MAN6PI PGI PHAP2C100 PPCK PPS URIH,20,0.29891498,1.66000041,1,0.906679490282168
ACOAD7f ANHMK ASPCT CSND CYTK1 ECOAH6 FACOAE60 G6PDH2r GLXCL GLYALDDr GLYO1 HACD11i HACD26i HSK ACACT10 ACACT9 MACACI MAN6PI ME2 PGI PGMT PHADPC121 PPCK PPS RECOAH3 RHACOAE80 RHACOAEP101 RHACOAET60 ALATA_L HBCE,30,0.29891498,1.66000041,1,0.906679490282168
AMPN ANHMK CSPMDDH EDA FACOAL161 GDBTALDH GLXCL HACD20i HACD32i HCYSMT HSK ACACT10 MAN6PI MCITD METSOXR1 NDPK5 PC PDE4 PGI PHADPC101 PHAP2C142 PPCK PPM PPS RECOAH2 RECOAH3 TRSARr HBCE,28,0.30138378,1.64279357,1,0.907156038396916
AMPN ANHMK CSPMDDH EDA GDBTALDH GLUTCOADHc GLXCL HACD20i HACD32i HCYSMT HSK ACACT10 MAN6PI MCITD METSOXR1 NDPK5 PC PDE4 PGI PHADPC101 PHAP2C142 PPCK PPK50_B PPM PPS RECOAH2 RECOAH3 TRSARr AKGDb_copy2 HBCE,30,0.30138378,1.64279357,1,0.907156038396916
ACSPHAC120 AMPN ANHMK ECOAH6 EDA GDPMANNDH GLXCL HACD22i HACD26i HACD6i HSK ACACT10 MAN6PI MCITD PC PGI PHAP2C141d5 PPCK PPS RECOAH2 RHACOAET40 TRSARr,22,0.30193046,1.63525233,1,0.907855023670222
ACOAD7f ACSPHAC70 ANHMK ASPCT CSND ECOAH6 FACOAE60 G6PDH2r GLXCL GLYALDDr GLYO1 HACD11i HACD26i HSK ACACT9 MACACI MAN6PI ME2 METSOXR1 PDHcr PGI PGMT PHADPC121 PPCK PPS RECOAH3 RHACOAE80 RHACOAEP101 ALATA_L HBCE,30,0.30193046,1.63525233,1,0.907855023670222
ACSPHACP40 ANHMK CSND CYTK1 DHORDfum FACOAL50i G6PDH2r GLXCL GPDDA4 GTHPi HACD3i HACD8i ACACT10 MACACI MAN6PI METGL PDHcr PGI PHADPC121 PHAPCT40 PPC PPCK PPK50_B PPS RECOAH3 SSALy THRA AKGDb_copy1 BPNT 3OXCOAT,30,0.30327531,1.60647842,1,0.911211880569658
APG3PAT160 CSPMDDH DHORDfum ECOAH8 EDA FACOAE1829Z12Z GDBTALDH GLXCL GLYALDDr HACD26i MAN1PT2 MAN6PI NDPK5 PGI PHADPC121 PPCK PPS RECOAH3 THRA TRSARr PRAMPC_copy2 AKGDb_copy2 HBCE,23,0.30606438,1.58519924,1,0.912152172955709
ACS2 APG3PAT160 CSPMDDH ECOAH8 EDA FACOAE1829Z12Z GDBTALDH GLXCL GLYALDDr GRXR HACD26i ACACT9 MAN1PT2 MAN6PI ME2 NDPK5 PGI PHADPC121 PHAPCT60 PPCK PPS RECOAH3 THRA TRSARr DMALRED PRAMPC_copy2 AKGDb_copy2 DAAD2 DABAAT2 HBCE,30,0.30606438,1.58519924,1,0.912152172955709
23CTI1 ACOAD7f ACSPHAC121d6 CSND DHSKDH FACOAE100 FACOAL50i FDH GDPDPK GLXCL GLYCLTDx HACD3i MACACI MAN6PI MMTSAO OAADC PDHcr PGI PGMT PHADPC121 PPCK PPS PRMICI_copy1 SERD_L THRA TMPK DMALRED ADPT AGMDA ECOAH17,30,0.30662795,1.57743337,1,0.912903560370429
ACSPHAC40 DLYSAD FACOAE80 FBACS GLYCK GND HACD26i HSK ACACT11 MAN6PI NACODA NTP10 NTPP1 NTPP5 OXPTNDH PGI PGL PGMT PHAP2C141d5 PHAPC70 PPCK PPS RBK RECOAH24 RHACOAE120 RHACOAE90 RHACOAEP90 TPI TRSARr GAPDi_nadp,30,0.30698768,1.56624807,1,0.914384031226374
ACSPHAC40 CBPS DLYSAD ECOAH26 FACOAE1829Z12Z FACOAE80 FBACS GLYCK GND HACD26i HSK ACACT11 MAN6PI NTPP1 NTPP5 OXPTNDH PGI PGL PGMT PHAP2C141d5 PHAPC70 PPCK PPS RBK RECOAH24 RHACOAE90 RHACOAEP90 TPI TRSARr GAPDi_nadp,30,0.30698768,1.56624807,1,0.914384031226374
ECOAH26 FACOAE80 GLYCK GPDDA4 GTHS HACD26i HACD8i MAN6PI NDPK6 PGI PHAP2C141d5 PHAPC40 PHAPC70 PPCK PPS RECOAH24 RHACOAE90 RHACOAEP90 THRA TPI TRSARr AKGDb_copy2 ADPT 3OXCOAT,24,0.31184512,1.5063535,1,0.919919687282635
ECOAH26 FACOAE80 GLYCK GPDDA4 GTHS HACD26i HACD8i MAN6PI NDPK6 PGI PHAP2C141d5 PHAPC40 PHAPC70 PPCK PPS RECOAH13 RECOAH24 RHACOAE90 RHACOAEP90 THRA TPI TRSARr AKGDb_copy2 SERAT_copy2 ADPT 3OXCOAT,26,0.31184512,1.5063535,1,0.919919687282635
ACSPHACP50 APG3PAT160 APG3PAT161 ECOAH28 ENO GLXCL GLYCK HACD22i HSK ACACT12 MAN6PI MCITD METGL NADTRHD NTPP4 PGI PGM PTRCTA XTSNH ADD AKGDb_copy2 ACALD ADPT ALDD2x DAAD2 HBCHLR,26,0.31303339,1.4342307,0.232184496356762,1.18219888012329
ACOAD7f ACS2 ACSPHACP90 ECOAH28 ECOAH8 ENO FACOAL141 GLXCL HACD32i HSK MAN6PI METGL MMTSAO PGI PGL PGM PHAPC40 PHAPC50 RECOAH22 ACALD BPNT,21,0.3130463,1.43414651,0.237332624598981,1.18027807338257
APG3PAT160 APG3PAT161 ECOAH28 ECOAH37 ENO GLYCK HACD22i HSK ACACT12 MAN6PI METGL NTPP4 OIVD2 PGI PGM PHADPC101 PHAPCT40 PTRCTA TPI ADD AKGDb_copy2 SERAT_copy2 ACACT1r ACALD ADPT ALDD2x DAAD2,27,0.31847274,1.35915184,0.184032234595652,1.20657545460853
APG3PAT160 APG3PAT161 CYTDH ECOAH28 ECOAH37 ENO GLYCK HACD22i HSK ACACT12 MAN6PI METGL NTPP4 OIVD2 PDHcr PGI PGM PHADPC101 PHAPCT40 PTRCTA TPI AKGDb_copy2 ACALD ADPT ALDD2x DAAD2,26,0.31848586,1.35906196,0.179516729565325,1.20827896531562
DHMPTRx ECOAH37 ECOAH8 ENO GLYCK GPDDA4 H2CO3D HACD26i HACD3i HSK ACACT12 MAN6PI METGL NTPP4 OIVD2 PGI PGM PHADPC101 PHAPC70 PPCK PTRCTA RHACOAE90 TPI ADD AKGDb_copy2 SERAT_copy2 ACACT1r ACALD ADPT ALDD2x,30,0.31752778,1.35511903,0.199896997988648,1.2017382688092
ACOAD7f ACS2 CYSTS ENO FACOAE100 GALUi GGGABAH GLXCL GLYCK HSK ACACT12 LEUTA MAN6PI METGL NTD7 PDHcr PGI PGM PGMT PHETHPTOX3 PPCK QUIDHy RHACOAE142 SERD_L ADK1,25,0.32301281,1.3515502,0.194968211941811,1.20065966446804
ACOAD7f CYSTS ECOAH26 ECOAH38 ECOAH4 ECOAH6 ENO GAPD GLUR GLXCL GPDDA4 HACD26i HACD8i HSK LPSGTR1_kt MAN6PI MCITD METGL MLTGY4pp NTD7 NTPP4 PDHcr PGI PGM PHAPC90 PPCK AKGDb_copy2 ADA ADPT AKGDa,30,0.32301255,1.35154912,0.244510840213484,1.18215268098892
ACSPHAC120 ENO GLXCL GLYCLTDx HSK ACACT12 MAN6PI MCITD METGL MGCH NADTRHD NDPK5 PGI PTRCTA RECOAH3 RHACOAE90 RHACOAEP90 ADD AKGDb_copy2 ADPT AKGDb_copy1 ALATA_L DAAD2 3OADPCOAT,24,0.32603211,1.32664748,0.179837194563443,1.20780584274845
ACOAD7f ENO FBACS GLXCL HACD14i HSK ACACT12 LPSGTR1_kt MAN6PI METGL NTPP9 PGI PGM PHAPC40 RHACOAEP90 ADNK1 ADPT 3OADPCOAT 3OXCOAT,19,0.32604277,1.32654151,0.175204406464833,1.20955978044783
DAAD ECOAH26 ENO FACOAE181 GLYALDDr GLYCK HACD26i HACD8i HSK HXAND MAN6PI METGL PAPSR PDHcr PGI PGM PHAP2C100 PHAPC40 PPCK AKGDb_copy2 ACOAD23f ECOAH17,22,0.32505576,1.32252575,0.241716005893881,1.18581873906057
ACSPHAC121d6 CYSTS ECOAH38 ECOAH4 ENO FACOAE100 GLUR GLYCK HACD26i HACD8i HSK HXAND ACACT12 MAN6PI METGL MLTGY4pp NTD7 PDHcr PGI PGM PPCK RECOAH22 RHACOAE142 RHACOAEP101 TPI ADA ADK1 AKGDa ALDD2x BGLApp,30,0.32880771,1.27255161,0.190403868571087,1.20937929942168
ACOAD7f ACSPHAC121 ASPSALy CYTK1 FACOAE80 GLUR GLXCL GLYCLTDx GLYK HACD26i HACD32i HSK ACACT13 ACACT12 LYSDC MAN6PI METGL MMTSAO NTPP9 P5CR PDHcr PGI PGM PHAPC40 PHAPCT40 PPCK PPK RECOAH3 RECOAH7 RHACOAEP100,30,0.31205545,1.26963256,0.263378479690068,1.19321040017079
